Number,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross
34,2012-05-18,Polisse,8900000.0,176988.0,22744132.0
3,2012-05-18,Indie Game: The Movie,100000.0,0.0,0.0
100,2012-05-16,The Dictator,65000000.0,59650222.0,180148897.0
92,2012-05-11,Dark Shadows,150000000.0,79727149.0,238202668.0
64,2012-05-04,The Best Exotic Marigold Hotel,10000000.0,46383639.0,134639780.0
47,2012-05-04,A Little Bit of Heaven,12500000.0,10011.0,1100287.0
28,2012-05-04,The Avengers,225000000.0,623279547.0,1517935897.0
23,2012-05-04,LOL,11000000.0,0.0,10431506.0
84,2012-04-27,Safe,33000000.0,17142080.0,41495213.0
79,2012-04-27,Sound of My Voice,135000.0,408015.0,429448.0
54,2012-04-27,The Giant Mechanical Man,900000.0,7396.0,7396.0
43,2012-04-27,The Five-Year Engagement,30000000.0,28700285.0,61623819.0
58,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0
52,2012-04-27,The Raven,26000000.0,16008272.0,30601801.0
50,2012-04-27,Hodejegerne,5250000.0,1200010.0,20188740.0
38,2012-04-27,The Pirates! Band of Misfits,55000000.0,31051126.0,136143605.0
94,2012-04-20,The Lucky One,25000000.0,60457138.0,96633833.0
53,2012-04-20,Think Like a Man,12000000.0,91547205.0,113373764.0
42,2012-04-20,Darling Companion,12000000.0,793352.0,1200346.0
29,2012-04-13,Lockout,20000000.0,14326865.0,33943049.0
10,2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0
82,2012-04-13,Blue Like Jazz,1200000.0,595018.0,595018.0
45,2012-04-13,L!fe Happens,930000.0,30905.0,30905.0
55,2012-04-13,Detention,10000000.0,0.0,0.0
17,2012-04-13,The Cabin in the Woods,30000000.0,42073277.0,70689968.0
41,2012-04-06,Damsels in Distress,3000000.0,1007535.0,1324299.0
30,2012-04-06,American Reunion,50000000.0,56758835.0,236799211.0
84,2012-04-03,Enter Nowhere,500000.0,0.0,0.0
44,2012-03-31,Foreign Letters,40000.0,0.0,0.0
98,2012-03-30,The Legend of Hells Gate: An American Conspiracy,2000000.0,0.0,0.0
11,2012-03-30,Mirror Mirror,85000000.0,64935167.0,173613482.0
90,2012-03-30,Wrath of the Titans,150000000.0,83670083.0,305270083.0
20,2012-03-30,Womb,13000000.0,0.0,0.0
45,2012-03-23,October Baby,1000000.0,5355847.0,5391992.0
6,2012-03-23,Serbuan maut,1100000.0,4105123.0,9297407.0
42,2012-03-23,The Hunger Games,80000000.0,408010692.0,677923379.0
22,2012-03-20,Snow White: A Deadly Summer,1000000.0,0.0,0.0
66,2012-03-20,A Lonely Place to Die,4000000.0,0.0,442550.0
49,2012-03-16,21 Jump Street,42000000.0,138447667.0,202812429.0
75,2012-03-16,"Jeff, Who Lives at Home",10000000.0,4269426.0,4708127.0
63,2012-03-16,Casa de mi Padre,6000000.0,5909483.0,8446952.0
23,2012-03-16,The FP,60000.0,0.0,0.0
7,2012-03-09,Silent House,2000000.0,12739737.0,16610760.0
6,2012-03-09,A Thousand Words,40000000.0,18450127.0,20790486.0
15,2012-03-09,John Carter,275000000.0,73058679.0,282778100.0
39,2012-03-06,High Road,546173.0,0.0,0.0
66,2012-03-02,Project X,12000000.0,54731865.0,103028188.0
54,2012-03-02,Tim and Eric's Billion Dollar Movie,3000000.0,201436.0,223652.0
67,2012-03-02,Doctor Seuss' The Lorax,67500000.0,214030500.0,350976753.0
60,2012-02-24,Act of Valor,12000000.0,70012847.0,82497035.0
93,2012-02-24,Tyler Perry's Good Deeds,14000000.0,35025791.0,35579177.0
94,2012-02-24,Wanderlust,32500000.0,17288155.0,24159934.0
77,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000.0,51774002.0,149217355.0
2,2012-02-17,This Means War,65000000.0,54760791.0,156974557.0
89,2012-02-17,Kari gurashi no Arietti,23000000.0,19192510.0,151496097.0
14,2012-02-10,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0
48,2012-02-10,The Vow,30000000.0,125014030.0,197618160.0
3,2012-02-10,Safe House,85000000.0,126181630.0,208542162.0
25,2012-02-03,The Woman in Black,15000000.0,54333290.0,128955898.0
81,2012-02-03,Kill List,800000.0,29063.0,462206.0
89,2012-02-03,The Innkeepers,750000.0,78396.0,1011535.0
4,2012-02-03,Big Miracle,40000000.0,20157300.0,25268680.0
63,2012-02-03,Chronicle,12000000.0,64575175.0,123681790.0
41,2012-02-03,Dysfunctional Friends,1800000.0,0.0,0.0
69,2012-01-27,Man on a Ledge,42000000.0,18620000.0,49621440.0
64,2012-01-27,One for the Money,42000000.0,26414527.0,36197221.0
2,2012-01-27,The Grey,25000000.0,51580136.0,81249176.0
90,2012-01-20,Haywire,23000000.0,18942396.0,36374700.0
9,2012-01-20,Jin lng sh san chai,100000000.0,311434.0,98227017.0
9,2012-01-20,Coriolanus,10000000.0,749641.0,2179623.0
23,2012-01-20,Underworld: Awakening,70000000.0,62321039.0,160379930.0
65,2012-01-20,Red Tails,58000000.0,49876377.0,50365498.0
53,2012-01-13,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0
93,2012-01-13,Joyful Noise,27500000.0,30932113.0,31157914.0
84,2012-01-13,Newlyweds,9000.0,4584.0,4584.0
63,2012-01-13,The Divide,3000000.0,18000.0,156362.0
92,2012-01-13,Contraband,25000000.0,66528000.0,98406855.0
97,2012-01-13,The Iron Lady,14000000.0,29959436.0,115592104.0
22,2012-01-06,The Devil Inside,1000000.0,53262945.0,101759490.0
7,2011-12-31,True Bromance,2000000.0,0.0,0.0
59,2011-12-31,Tu Xia Chuan Qi,12000000.0,0.0,1828400.0
17,2011-12-31,Absentia,70000.0,0.0,8555.0
4,2011-12-31,Freaky Deaky,6000000.0,0.0,0.0
14,2011-12-31,Tracker,6500000.0,0.0,3149.0
24,2011-12-31,Without Men,4700000.0,0.0,0.0
35,2011-12-31,The Kick,3500000.0,0.0,40622.0
5,2011-12-31,We Have Your Husband,5000000.0,0.0,0.0
77,2011-12-31,Red Dog,9100000.0,0.0,20927794.0
13,2011-12-31,Rock the House,250000.0,0.0,0.0
17,2011-12-31,La Cara Oculta,2600000.0,0.0,7033931.0
70,2011-12-30,Jodaeiye Nader az Simin,800000.0,7098492.0,24426169.0
64,2011-12-25,The Darkest Hour,34800000.0,21443494.0,62831715.0
75,2011-12-25,Extremely Loud and Incredibly Close,40000000.0,31847881.0,55247881.0
16,2011-12-25,War Horse,70000000.0,79883359.0,156815529.0
18,2011-12-23,We Bought a Zoo,50000000.0,75624550.0,118729073.0
18,2011-12-23,In The Land of Blood and Honey,13000000.0,303877.0,509193.0
77,2011-12-21,Albert Nobbs,7500000.0,3014696.0,8539003.0
55,2011-12-21,The Adventures of Tintin,130000000.0,77591831.0,373993951.0
54,2011-12-20,The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970.0
1,2011-12-16,Mission: ImpossibleGhost Protocol,145000000.0,209397903.0,694713230.0
14,2011-12-16,Carnage,25000000.0,2546747.0,38112154.0
72,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0
54,2011-12-16,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0
60,2011-12-13,George Balanchine\'s The Nutcracker,19000000.0,2119994.0,2119994.0
2,2011-12-09,Young Adult,12000000.0,16311571.0,22750356.0
39,2011-12-09,The Sitter,25000000.0,30542576.0,38749404.0
79,2011-12-09,Tinker Tailor Soldier Spy,21000000.0,24149393.0,81452811.0
38,2011-12-09,New Years Eve,26000000.0,54544638.0,146850273.0
7,2011-12-02,Shame,6500000.0,4002293.0,20412841.0
70,2011-11-25,The Ridges,17300.0,0.0,0.0
41,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0
31,2011-11-23,My Week with Marilyn,10000000.0,14597405.0,34240572.0
69,2011-11-23,The Muppets,45000000.0,88625922.0,160971922.0
91,2011-11-23,Hugo,180000000.0,73864507.0,180047784.0
18,2011-11-23,Arthur Christmas,85000000.0,46462469.0,149717124.0
76,2011-11-23,A Dangerous Method,20000000.0,5702083.0,14807531.0
36,2011-11-18,Happy Feet Two,135000000.0,64006466.0,157956466.0
62,2011-11-18,Another Happy Day,4000000.0,9120.0,978527.0
60,2011-11-18,"The Twilight Saga: Breaking Dawn, Part 1",127500000.0,281287133.0,689420051.0
12,2011-11-16,The Descendants,20000000.0,82624961.0,175507800.0
15,2011-11-11,Jack and Jill,79000000.0,74158157.0,150519217.0
49,2011-11-11,Immortals,75000000.0,83504017.0,211562435.0
72,2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0
81,2011-11-09,J. Edgar,35000000.0,37306030.0,84606030.0
9,2011-11-04,Tower Heist,85000000.0,78046570.0,150422946.0
60,2011-11-04,A Very Harold & Kumar 3D Christmas,20000000.0,35061031.0,36265745.0
58,2011-11-04,The Son of No One,15000000.0,30680.0,1148578.0
79,2011-10-28,In Time,35000000.0,37553932.0,165103952.0
85,2011-10-28,Like Crazy,250000.0,3395391.0,3728400.0
21,2011-10-28,The Rum Diary,45000000.0,13109815.0,21544732.0
49,2011-10-28,Puss in Boots,130000000.0,149260504.0,554987477.0
97,2011-10-28,Anonymous,27500000.0,4463292.0,15815509.0
47,2011-10-21,Margin Call,3400000.0,5353586.0,20433227.0
52,2011-10-21,Martha Marcy May Marlene,1000000.0,2981038.0,5438911.0
24,2011-10-21,Johnny English Reborn,45000000.0,8406711.0,164640401.0
61,2011-10-21,Paranormal Activity 3,5000000.0,104028807.0,207039844.0
51,2011-10-21,The Mighty Macs,7000000.0,1891936.0,1891936.0
80,2011-10-21,The Three Musketeers,90000000.0,20377913.0,139877913.0
83,2011-10-21,Cargo,4200000.0,0.0,313230.0
39,2011-10-21,Le Havre,5500000.0,611709.0,13480196.0
82,2011-10-14,The Thing,38000000.0,16999934.0,27573078.0
79,2011-10-14,The Big Year,41000000.0,7204138.0,7684524.0
44,2011-10-14,Fireflies in the Garden,8000000.0,36884.0,3587191.0
46,2011-10-14,Footloose,24000000.0,51802742.0,62989834.0
60,2011-10-14,Trespass,35000000.0,16816.0,786532.0
10,2011-10-07,Xinhai geming,30000000.0,135739.0,8593154.0
34,2011-10-07,Real Steel,110000000.0,85463309.0,263880341.0
83,2011-10-07,The Ides of March,23000000.0,40962534.0,77735925.0
56,2011-10-07,Blackthorn,4500000.0,200558.0,1217307.0
31,2011-10-04,La vritable histoire du Chat Bott,25000000.0,0.0,8208594.0
84,2011-09-30,Dream House,50000000.0,21302340.0,41642166.0
19,2011-09-30,Take Shelter,4750000.0,1728953.0,4972016.0
83,2011-09-30,50/50,8000000.0,35016118.0,41334735.0
34,2011-09-30,Margaret,14000000.0,47185.0,623292.0
97,2011-09-30,Courageous,2000000.0,34522221.0,35185884.0
31,2011-09-30,What's Your Number?,20000000.0,14011084.0,30163785.0
79,2011-09-30,Tucker & Dale vs. Evil,5000000.0,223838.0,5476793.0
42,2011-09-23,Killer Elite,70000000.0,25124986.0,65409046.0
1,2011-09-23,Abduction,35000000.0,28087155.0,86648359.0
98,2011-09-23,Dolphin Tale,37000000.0,72286779.0,96068724.0
6,2011-09-23,Machine Gun Preacher,30000000.0,538690.0,3721988.0
54,2011-09-23,Weekend,190000.0,484592.0,1577585.0
33,2011-09-23,Red State,4000000.0,1065429.0,1983596.0
19,2011-09-23,Moneyball,50000000.0,75605492.0,111300835.0
65,2011-09-16,I Don't Know How She Does It,24000000.0,9659074.0,24474463.0
43,2011-09-16,Drive,15000000.0,35060689.0,81357930.0
35,2011-09-16,Restless,8000000.0,163753.0,2772511.0
95,2011-09-16,3,7200000.0,59774.0,295492.0
95,2011-09-16,Straw Dogs,25000000.0,10324441.0,11253821.0
74,2011-09-13,Never Back Down 2: The Beatdown,3000000.0,0.0,0.0
75,2011-09-09,Contagion,60000000.0,75658097.0,137551594.0
88,2011-09-09,Bucky Larson: Born to Be a Star,10000000.0,2529395.0,2529395.0
86,2011-09-09,Grave Encounters,2000000.0,0.0,2151887.0
86,2011-09-09,Kevin Hart: Laugh at My Pain,750000.0,7706436.0,7712436.0
81,2011-09-09,Warrior,25000000.0,13657115.0,24215385.0
64,2011-09-09,Tanner Hall,3000000.0,5073.0,5073.0
48,2011-09-09,Creature,3000000.0,331000.0,331000.0
50,2011-09-02,Salvando al Soldado Perez,4500000.0,1400726.0,9330465.0
4,2011-09-02,Apollo 18,5000000.0,17686929.0,26517819.0
59,2011-09-02,Shark Night 3D,25000000.0,18877153.0,18877153.0
72,2011-08-31,The Debt,20000000.0,31177548.0,46604054.0
20,2011-08-26,Brighton Rock,11000000.0,229653.0,229653.0
88,2011-08-26,Our Idiot Brother,5000000.0,24814830.0,25861249.0
50,2011-08-26,Don't Be Afraid of the Dark,25000000.0,24046682.0,39126427.0
74,2011-08-26,Redemption Road,2300000.0,29384.0,29384.0
52,2011-08-26,Circumstance,900000.0,454121.0,958978.0
65,2011-08-26,Colombiana,40000000.0,36665854.0,72295262.0
35,2011-08-23,Higher Ground,1800000.0,841056.0,842693.0
55,2011-08-19,5 Days of War,12000000.0,17479.0,87793.0
91,2011-08-19,Griff the Invisible,2900000.0,20778.0,25935.0
65,2011-08-19,Fright Night,30000000.0,18298649.0,40520649.0
52,2011-08-19,Nannerl la soeur de Mozart,4500000.0,707885.0,2404639.0
79,2011-08-19,Conan the Barbarian,90000000.0,21295021.0,63356133.0
7,2011-08-19,Spy Kids: All the Time in the World,27000000.0,38536376.0,80681183.0
91,2011-08-19,One Day,15000000.0,13843771.0,59168692.0
4,2011-08-19,Amigo,1500000.0,184705.0,184705.0
67,2011-08-12,30 Minutes or Less,28000000.0,37053924.0,40966716.0
100,2011-08-12,Glee: The 3D Concert Movie,9000000.0,11862398.0,17462398.0
54,2011-08-12,Final Destination 5,40000000.0,42587643.0,155011165.0
70,2011-08-10,The Help,25000000.0,169705587.0,213120004.0
34,2011-08-05,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0
76,2011-08-05,The Change-Up,52000000.0,37243418.0,75997067.0
14,2011-07-29,Attack the Block,13000000.0,1024175.0,6459183.0
33,2011-07-29,The Harvest/La Cosecha,560000.0,3709.0,3709.0
23,2011-07-29,The Smurfs,110000000.0,142614158.0,563749323.0
30,2011-07-29,The Devil's Double,19100000.0,1361512.0,5965646.0
72,2011-07-29,The Future,1000000.0,568662.0,1239174.0
36,2011-07-29,Cowboys and Aliens,163000000.0,100368560.0,176038324.0
12,2011-07-29,"Crazy, Stupid, Love",50000000.0,84351197.0,147142328.0
64,2011-07-29,The Guard,6000000.0,5359774.0,21197454.0
59,2011-07-22,Another Earth,175000.0,1321194.0,2102779.0
75,2011-07-22,Elle s'appelait Sarah,14500000.0,7691700.0,25480031.0
60,2011-07-22,Friends with Benefits,35000000.0,55802754.0,146595891.0
13,2011-07-22,Captain America: The First Avenger,140000000.0,176654505.0,370569776.0
64,2011-07-15,Harry Potter and the Deathly Hallows: Part II,125000000.0,381193157.0,1341693157.0
41,2011-07-15,Salvation Boulevard,5500000.0,28468.0,28468.0
80,2011-07-15,Snow Flower and the Secret Fan,6000000.0,1348205.0,11348205.0
45,2011-07-15,Winnie the Pooh,30000000.0,26692846.0,50145607.0
39,2011-07-08,Horrible Bosses,35000000.0,117538559.0,212417601.0
50,2011-07-08,Sholem Aleichem: Laughing in the Darkness,500000.0,1131261.0,1131261.0
33,2011-07-08,Ironclad,25000000.0,0.0,5297411.0
76,2011-07-08,Zookeeper,80000000.0,80360866.0,170805525.0
31,2011-07-01,Larry Crowne,30000000.0,35608245.0,61449135.0
94,2011-07-01,The Perfect Host,1000000.0,48764.0,51587.0
91,2011-07-01,Monte Carlo,20000000.0,23186769.0,39686769.0
66,2011-06-29,Transformers: Dark of the Moon,195000000.0,352390543.0,1123790543.0
38,2011-06-28,2:13,3500000.0,0.0,0.0
94,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0
59,2011-06-24,Cars 2,200000000.0,191450875.0,560155383.0
31,2011-06-24,Le nom des gens,4600000.0,514237.0,9261711.0
34,2011-06-24,Bad Teacher,19000000.0,100292856.0,215448997.0
47,2011-06-21,You Got Served: Beat The World,10000000.0,0.0,1230542.0
31,2011-06-17,The Art of Getting By,4000000.0,1430241.0,1989035.0
13,2011-06-17,Mr. Poppers's Penguins,55000000.0,68224452.0,189624452.0
64,2011-06-17,Green Lantern,200000000.0,116601172.0,219535492.0
97,2011-06-10,Super 8,50000000.0,127004179.0,257972745.0
27,2011-06-10,Trolljegeren,3500000.0,253444.0,5706638.0
67,2011-06-03,Beginners,3200000.0,5790894.0,14314407.0
22,2011-06-03,The Lion of Judah,1500000.0,0.0,0.0
45,2011-06-03,X-Men: First Class,160000000.0,146408305.0,355408305.0
19,2011-06-03,Submarine,1900000.0,467602.0,4581937.0
30,2011-05-27,The Tree of Life,35000000.0,13305665.0,61721826.0
92,2011-05-27,Die Welle,7250000.0,0.0,35122948.0
43,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0
77,2011-05-26,Kung Fu Panda 2,150000000.0,165249063.0,664837547.0
54,2011-05-24,Forget Me Not,1300000.0,0.0,13465.0
2,2011-05-20,Pirates of the Caribbean: On Stranger Tides,410600000.0,241063875.0,1045663875.0
89,2011-05-20,Midnight in Paris,30000000.0,56816662.0,162502774.0
33,2011-05-13,Priest,60000000.0,29136626.0,84154026.0
91,2011-05-13,Bridesmaids,32500000.0,169211718.0,289632023.0
60,2011-05-13,Everything Must Go,5000000.0,2712131.0,2821010.0
64,2011-05-13,Hesher,7000000.0,382946.0,382946.0
62,2011-05-13,Go For It!,2450000.0,180237.0,182358.0
5,2011-05-10,The Hit List,6000000.0,0.0,0.0
73,2011-05-06,Thor,150000000.0,181030624.0,449326618.0
86,2011-05-06,The Beaver,21000000.0,970816.0,5046038.0
26,2011-05-06,There Be Dragons,36000000.0,1069334.0,4020990.0
3,2011-05-06,Jumping the Broom,7000000.0,37295394.0,38158601.0
43,2011-05-06,Hobo with a Shotgun,3000000.0,703372.0,834953.0
77,2011-05-06,Something Borrowed,35000000.0,39046489.0,65084116.0
97,2011-04-29,Dylan Dog: Dead of Night,20000000.0,1186538.0,6093725.0
70,2011-04-29,Fast Five,125000000.0,210031325.0,630163454.0
7,2011-04-29,Prom,8000000.0,10130219.0,10763183.0
83,2011-04-29,Jsan-nin no shikaku,6000000.0,802778.0,18727440.0
86,2011-04-29,Hoodwinked Too: Hood vs. Evil,30000000.0,10143779.0,23353111.0
68,2011-04-22,Water for Elephants,38000000.0,58709717.0,116809717.0
99,2011-04-22,Madea's Big Happy Family,25000000.0,53345287.0,54160818.0
57,2011-04-22,Stake Land,4000000.0,33245.0,679482.0
36,2011-04-22,POM Wonderful Presents: The Greatest Movie Ever Sold,1800000.0,638476.0,783733.0
56,2011-04-22,Dum Maaro Dum,5200000.0,564489.0,11633427.0
87,2011-04-15,The Conspirator,25000000.0,11538204.0,15907411.0
49,2011-04-15,Rio,90000000.0,143619809.0,487519809.0
60,2011-04-15,Scream 4,40000000.0,38180928.0,95989590.0
20,2011-04-08,Hanna,30000000.0,40259119.0,65343694.0
72,2011-04-08,Arthur,40000000.0,33035397.0,47787943.0
90,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0
50,2011-04-08,Meek's Cutoff,2000000.0,977772.0,1869928.0
82,2011-04-08,Your Highness,50000000.0,21596445.0,26121638.0
20,2011-04-01,"Fat, Sick & Nearly Dead",2600000.0,0.0,0.0
2,2011-04-01,Source Code,32000000.0,54712227.0,140428499.0
31,2011-04-01,Hop,63000000.0,108085305.0,188657593.0
44,2011-04-01,Super,2500000.0,327716.0,593933.0
66,2011-04-01,Rubber,500000.0,100370.0,680914.0
48,2011-04-01,The Last Godfather,13400000.0,164247.0,164247.0
73,2011-04-01,Insidious,1500000.0,54009150.0,99870886.0
53,2011-04-01,Trust,4000000.0,120016.0,120016.0
38,2011-04-01,Haevnen,5500000.0,1008098.0,15867314.0
87,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0
86,2011-03-25,The 5th Quarter,6000000.0,408159.0,408159.0
66,2011-03-25,Sucker Punch,75000000.0,36392502.0,89758389.0
30,2011-03-18,The Lincoln Lawyer,40000000.0,58009200.0,87145086.0
98,2011-03-18,Limitless,27000000.0,79249455.0,155564919.0
63,2011-03-18,Paul,40000000.0,37412945.0,101162106.0
11,2011-03-18,Winter in Wartime,5800000.0,542860.0,9662214.0
7,2011-03-15,Shi Yue Wei Cheng,23000000.0,0.0,44195779.0
3,2011-03-15,A Shine of Rainbows,6000000.0,0.0,0.0
62,2011-03-11,3 Backyards,300000.0,39475.0,39475.0
97,2011-03-11,Mars Needs Moms,150000000.0,21392758.0,39549758.0
14,2011-03-11,Battle: Los Angeles,70000000.0,83552429.0,213463976.0
40,2011-03-11,Kill the Irishman,12000000.0,1188194.0,1188194.0
60,2011-03-11,Red Riding Hood,42000000.0,37662162.0,91678442.0
32,2011-03-04,Rango,135000000.0,123477607.0,245724600.0
90,2011-03-04,Akmareul Boatda,6000000.0,129210.0,13168809.0
95,2011-03-04,Beastly,17000000.0,27865571.0,38028230.0
85,2011-03-04,The Adjustment Bureau,50200000.0,62495645.0,126931325.0
55,2011-03-04,Take Me Home Tonight,19000000.0,6928068.0,7576604.0
36,2011-02-26,Ultramarines,8900000.0,0.0,0.0
61,2011-02-25,Hall Pass,68000000.0,45060734.0,87173475.0
53,2011-02-25,Des Hommes et Des Dieux,5000000.0,3954651.0,46263525.0
29,2011-02-25,The Grace Card,200000.0,2430735.0,2430735.0
95,2011-02-25,Drive Angry,50000000.0,10721033.0,41042583.0
26,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0
7,2011-02-18,"Big Mommas: Like Father, Like Son",32000000.0,37915414.0,82332450.0
32,2011-02-18,I am Number Four,50000000.0,55100437.0,146195159.0
57,2011-02-11,The Eagle,25000000.0,19490041.0,38993548.0
60,2011-02-11,Cedar Rapids,10000000.0,6861102.0,7862131.0
43,2011-02-11,Raymond Did It,40000.0,3632.0,3632.0
2,2011-02-11,MOOZ-lum,1500000.0,362239.0,372239.0
11,2011-02-11,Gnomeo and Juliet,36000000.0,99967670.0,193737977.0
55,2011-02-11,Justin Bieber: Never Say Never,13000000.0,73013910.0,99034125.0
88,2011-02-11,Certifiably Jonathan,1200000.0,7826.0,7826.0
63,2011-02-11,Just Go With It,80000000.0,103028109.0,214974953.0
46,2011-02-04,The Roommate,16000000.0,37300107.0,52545707.0
51,2011-02-04,Sanctum,30000000.0,23209310.0,108957098.0
50,2011-01-28,Biutiful,35000000.0,5101237.0,24687524.0
5,2011-01-28,The Rite,37000000.0,33047633.0,97143987.0
47,2011-01-28,The Mechanic,42500000.0,29121498.0,76347393.0
91,2011-01-21,No Strings Attached,25000000.0,70662220.0,149228078.0
82,2011-01-14,Down for Life,3800000.0,41914.0,41914.0
29,2011-01-14,The Dilemma,70000000.0,48475290.0,70546865.0
32,2011-01-14,The Green Hornet,110000000.0,98780042.0,229155503.0
94,2011-01-14,Barney's Version,30000000.0,7502560.0,8845575.0
94,2011-01-07,Season of the Witch,40000000.0,24827228.0,91126600.0
5,2010-12-31,The Christmas Bunny,250000.0,0.0,0.0
76,2010-12-31,Anderson's Cross,300000.0,0.0,0.0
78,2010-12-31,Mine Vaganti,9100000.0,0.0,18872126.0
99,2010-12-31,Psych 9,5000000.0,0.0,0.0
94,2010-12-31,Lies in Plain Sight,2100000.0,0.0,0.0
28,2010-12-31,Sammy's avonturen: De geheime doorgang,25000000.0,0.0,71594792.0
17,2010-12-31,The Dead Undead,1100000.0,0.0,0.0
29,2010-12-31,Belka i Strelka. Zvezdnye sobaki,25000000.0,0.0,9445081.0
56,2010-12-31,Arthur and the War of Two Worlds,45500000.0,347136.0,36180824.0
55,2010-12-31,Christmas Mail,2500000.0,0.0,0.0
14,2010-12-31,Konferenz der Tiere,30000000.0,0.0,53048539.0
78,2010-12-31,Death Calls,290000.0,0.0,0.0
9,2010-12-31,Butterfly,250000.0,0.0,0.0
43,2010-12-31,The Reef,10000000.0,0.0,15037867.0
83,2010-12-31,Drones,500000.0,0.0,0.0
35,2010-12-29,Blue Valentine,1000000.0,9737892.0,16566240.0
18,2010-12-29,Another Year,8000000.0,3205706.0,20005613.0
15,2010-12-25,L'illusionniste,17000000.0,2231474.0,8609949.0
16,2010-12-25,Gulliver's Travels,112000000.0,42779261.0,232017848.0
34,2010-12-22,True Grit,35000000.0,171243005.0,252276928.0
52,2010-12-22,Somewhere,7000000.0,1785645.0,17023121.0
78,2010-12-22,Country Strong,15000000.0,20218921.0,20601987.0
73,2010-12-22,Little Fockers,100000000.0,148438600.0,310650574.0
4,2010-12-17,How Do You Know?,120000000.0,30212620.0,49628177.0
62,2010-12-17,Rabbit Hole,5000000.0,2229058.0,6205034.0
60,2010-12-17,Tron: Legacy,200000000.0,172062763.0,400062763.0
40,2010-12-17,Casino Jack,12500000.0,2039869.0,2272186.0
67,2010-12-17,Yogi Bear,80000000.0,100246011.0,204774690.0
8,2010-12-10,The Tempest,20000000.0,277943.0,277943.0
88,2010-12-10,The Tourist,100000000.0,67631157.0,278731369.0
77,2010-12-10,The Fighter,11000000.0,93617009.0,129262388.0
51,2010-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000.0,104386950.0,418186950.0
3,2010-12-03,All Good Things,20000000.0,582024.0,873617.0
53,2010-12-03,Black Swan,13000000.0,106954678.0,331266710.0
9,2010-12-03,"I Love You, Phillip Morris",13000000.0,2037459.0,23014027.0
70,2010-12-03,The Warrior's Way,42000000.0,5666340.0,8514325.0
4,2010-11-26,The Kings Speech,15000000.0,138797449.0,430821168.0
28,2010-11-24,Burlesque,55000000.0,39440655.0,90552675.0
16,2010-11-24,Tangled,260000000.0,200821936.0,586477240.0
83,2010-11-24,The Nutcracker in 3D,90000000.0,195459.0,20466016.0
35,2010-11-24,Love and Other Drugs,30000000.0,32367005.0,102716321.0
60,2010-11-24,Faster,24000000.0,23240020.0,35792945.0
24,2010-11-19,Made in Dagenham,8000000.0,1095369.0,15644196.0
55,2010-11-19,The Next Three Days,30000000.0,21148651.0,67255916.0
67,2010-11-19,Harry Potter and the Deathly Hallows: Part I,125000000.0,296131568.0,960431568.0
29,2010-11-12,Tiny Furniture,50000.0,391674.0,424149.0
22,2010-11-12,Unstoppable,95000000.0,81562942.0,165720921.0
8,2010-11-12,Skyline,10000000.0,21416355.0,68264973.0
78,2010-11-10,Morning Glory,40000000.0,31011732.0,59795070.0
13,2010-11-05,127 Hours,18000000.0,18335230.0,60217171.0
88,2010-11-05,Due Date,65000000.0,100539043.0,211739043.0
89,2010-11-05,Four Lions,3750000.0,310007.0,8607693.0
74,2010-11-05,For Colored Girls,21000000.0,37729698.0,38017873.0
50,2010-11-05,Megamind,130000000.0,148415853.0,321887208.0
38,2010-10-29,Wild Target,8000000.0,109338.0,5314194.0
22,2010-10-29,Welcome to the Rileys,10000000.0,152857.0,355919.0
86,2010-10-29,Saw 3D,17000000.0,45710178.0,133735284.0
61,2010-10-29,Monsters,500000.0,237301.0,5639730.0
75,2010-10-20,Paranormal Activity 2,3000000.0,84752907.0,177512032.0
64,2010-10-15,N-Secure,1600000.0,2595644.0,2595644.0
54,2010-10-15,Carlos,18000000.0,145526.0,1619153.0
25,2010-10-15,I Want Your Money,400000.0,433588.0,433588.0
36,2010-10-15,Conviction,12500000.0,6797696.0,11826980.0
65,2010-10-15,Hereafter,50000000.0,32746941.0,108660270.0
67,2010-10-15,Red,60000000.0,90380162.0,196439693.0
5,2010-10-15,Jackass 3D,20000000.0,117229692.0,171685793.0
52,2010-10-15,Down Terrace,30000.0,9812.0,9812.0
75,2010-10-08,My Soul to Take,25000000.0,14744435.0,16727470.0
