Number,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross
46,2015-10-20,Rotor DR1,350000.0,0.0,0.0
44,2015-10-20,Beginners Guide to Sex,1800000.0,0.0,0.0
62,2015-10-16,Goosebumps,58000000.0,80069458.0,158905324.0
88,2015-10-16,Woodlawn,13000000.0,14394097.0,14403703.0
37,2015-10-16,Crimson Peak,55000000.0,31090320.0,74966854.0
87,2015-10-16,Room,13000000.0,14677674.0,36262783.0
15,2015-10-16,Bridge of Spies,40000000.0,72313754.0,162498338.0
47,2015-10-16,Ck Ni Yinning,15000000.0,632542.0,11279884.0
58,2015-10-13,8 Days,2500000.0,0.0,0.0
16,2015-10-09,Western Religion,250000.0,0.0,0.0
54,2015-10-09,Trash,12000000.0,17484.0,6553186.0
96,2015-10-09,Pan,150000000.0,35088320.0,151525973.0
67,2015-10-09,Steve Jobs,30000000.0,17766658.0,35579007.0
72,2015-10-09,Knock Knock,2000000.0,36336.0,6328516.0
95,2015-10-06,The Timber,2100000.0,0.0,0.0
9,2015-10-02,Shanghai,50000000.0,46425.0,15505922.0
61,2015-10-02,Freeheld,7000000.0,546201.0,1732228.0
49,2015-10-02,The Martian,108000000.0,228433663.0,655271443.0
39,2015-09-30,The Walk,35000000.0,10161183.0,61492104.0
73,2015-09-29,R.L. Stine's Monsterville: The Cabinet of Souls,4400000.0,0.0,0.0
92,2015-09-29,A Plague So Pleasant,1400.0,0.0,0.0
51,2015-09-29,Theresa Is a Mother,200000.0,0.0,0.0
14,2015-09-29,Queen Crab,75000.0,0.0,0.0
16,2015-09-28,"Me, You and Five Bucks",1500000.0,2105.0,2105.0
46,2015-09-25,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0
8,2015-09-25,Navy SEAL vs. Zombies,5000000.0,0.0,0.0
41,2015-09-25,The Green Inferno,1000000.0,7192291.0,12931420.0
11,2015-09-25,The Intern,40000000.0,75764672.0,197115710.0
42,2015-09-18,Maze Runner: The Scorch Trials,61000000.0,81697192.0,310566162.0
33,2015-09-18,Captive,2000000.0,2583301.0,2791973.0
89,2015-09-18,La navaja de Don Juan,1200000.0,4254.0,4254.0
6,2015-09-18,Sicario,30000000.0,46889293.0,84393749.0
7,2015-09-18,Everest,65000000.0,43482270.0,221297061.0
63,2015-09-18,Black Mass,53000000.0,62575678.0,98837872.0
48,2015-09-11,90 Minutes in Heaven,5000000.0,4816142.0,4816142.0
85,2015-09-11,The Perfect Guy,18000000.0,57027435.0,60278166.0
66,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0
77,2015-09-08,Chain of Command,4000000.0,0.0,0.0
27,2015-09-08,Checkmate,1500000.0,0.0,0.0
41,2015-09-04,The Transporter Refueled,22000000.0,16029670.0,69698495.0
62,2015-09-04,Before We Go,3000000.0,37151.0,483938.0
24,2015-09-04,Tian jiang xiong shi,65000000.0,74070.0,122519874.0
61,2015-09-04,Heroes of Dirt,175000.0,0.0,0.0
85,2015-09-02,A Walk in the Woods,8000000.0,29499394.0,37119358.0
60,2015-09-01,Exeter,25000.0,0.0,489792.0
36,2015-09-01,"Run, Hide, Die",50000.0,0.0,0.0
81,2015-09-01,Alpha & Omega: The Legend of the Saw Tooth Cave,7000000.0,0.0,0.0
44,2015-09-01,Lords of London,3440000.0,0.0,0.0
69,2015-09-01,Broken Horses,15000000.0,0.0,3471.0
30,2015-08-28,We Are Your Friends,2000000.0,3591417.0,10153415.0
83,2015-08-28,Que Horas Ela Volta?,1200000.0,376976.0,3249041.0
62,2015-08-28,Windsor Drive,850000.0,3256.0,3256.0
67,2015-08-28,Zipper,4500000.0,0.0,0.0
76,2015-08-28,War Room,3000000.0,67790117.0,73975239.0
84,2015-08-26,No Escape,5000000.0,27288872.0,42844516.0
72,2015-08-21,Top Spin,150000.0,5858.0,5858.0
8,2015-08-21,The Curse of Downers Grove,2000000.0,0.0,0.0
100,2015-08-21,Sinister 2,10000000.0,27740955.0,54104225.0
79,2015-08-21,American Ultra,28000000.0,14439985.0,30295028.0
13,2015-08-21,Hitman: Agent 47,35000000.0,22467450.0,82182803.0
74,2015-08-18,Z Storm,7000000.0,0.0,2053330.0
15,2015-08-18,The Love Letter,250000.0,0.0,0.0
59,2015-08-14,The Man From U.N.C.L.E.,75000000.0,45445109.0,104949584.0
42,2015-08-14,Straight Outta Compton,28000000.0,161197785.0,202182981.0
82,2015-08-14,Amnesiac,3000000.0,0.0,0.0
15,2015-08-14,Brothers,13000000.0,656688.0,17856688.0
82,2015-08-11,The Brain That Sings,125000.0,0.0,0.0
98,2015-08-11,Alleluia! The Devil's Carnival,500000.0,0.0,0.0
45,2015-08-07,The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0
74,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0
81,2015-08-07,Cop Car,5000000.0,134552.0,143658.0
1,2015-08-07,Fantastic Four,120000000.0,56117548.0,167849187.0
2,2015-08-07,Ricki and the Flash,18000000.0,26839498.0,41166033.0
58,2015-08-05,Shaun the Sheep,25000000.0,19375982.0,101925161.0
35,2015-08-04,Bending Steel,50000.0,0.0,0.0
31,2015-07-31,Counting,50000.0,8374.0,8374.0
89,2015-07-31,Beyond the Brick: A LEGO Brickumentary,1000000.0,101531.0,101531.0
88,2015-07-31,The Young and Prodigious T.S. Spivet,33000000.0,176847.0,357687.0
71,2015-07-31,Mission: ImpossibleRogue Nation,150000000.0,195042377.0,688858992.0
34,2015-07-29,Vacation,31000000.0,58884188.0,102306500.0
10,2015-07-24,The Vatican Tapes,13000000.0,1784763.0,14929184.0
98,2015-07-24,Southpaw,30000000.0,52421953.0,94156456.0
76,2015-07-24,Paper Towns,12000000.0,32000304.0,85450484.0
62,2015-07-24,Pixels,90000000.0,78765986.0,244041804.0
88,2015-07-24,The Outrageous Sophie Tucker,500000.0,0.0,0.0
45,2015-07-21,American Heist,10000000.0,0.0,2341218.0
13,2015-07-17,Dawn of the Crescent Moon,75000.0,8799.0,8799.0
41,2015-07-17,Trainwreck,35000000.0,110212700.0,141123897.0
46,2015-07-17,Ant-Man,130000000.0,180202163.0,518858449.0
93,2015-07-17,Bajrangi Bhaijaan,13000000.0,8178001.0,121778347.0
37,2015-07-10,Strangerland,10000000.0,17472.0,161097.0
91,2015-07-10,The Gallows,100000.0,22764410.0,41656474.0
77,2015-07-10,Minions,74000000.0,336045770.0,1160336173.0
55,2015-07-10,Self/Less,26000000.0,12279691.0,33667319.0
26,2015-07-10,Baahubali: The Beginning,40000000.0,6738000.0,26736665.0
10,2015-07-07,Tiger Orange,100000.0,0.0,0.0
56,2015-07-03,Stung,2500000.0,0.0,0.0
73,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123660597.0
52,2015-07-01,Terminator: Genisys,155000000.0,89760956.0,432150894.0
61,2015-06-30,Viy,26000000.0,0.0,34246770.0
56,2015-06-26,The Algerian,1300000.0,0.0,0.0
43,2015-06-26,Max,20000000.0,42656255.0,43658157.0
20,2015-06-26,Escobar: Paradise Lost,17000000.0,195792.0,3917679.0
59,2015-06-26,Ted 2,68000000.0,81476385.0,217214143.0
97,2015-06-23,Crossroads,500000.0,0.0,0.0
51,2015-06-19,Manglehorn,4000000.0,132270.0,797439.0
21,2015-06-19,Dope,7000000.0,17506470.0,18190831.0
100,2015-06-19,Inside Out,175000000.0,356461711.0,854235992.0
32,2015-06-19,The Overnight,200000.0,1109808.0,1165996.0
10,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0
36,2015-06-12,Jurassic World,215000000.0,652270625.0,1648854864.0
76,2015-06-05,Freedom,14500000.0,0.0,872757.0
60,2015-06-05,Insidious Chapter 3,10000000.0,52218558.0,120453155.0
92,2015-06-05,Testament of Youth,10000000.0,1822250.0,6646669.0
42,2015-06-05,Dawn Patrol,3500000.0,0.0,0.0
87,2015-06-05,Spy!,65000000.0,110825712.0,232585748.0
13,2015-06-05,United Passions,30000000.0,918.0,168832.0
36,2015-06-03,Entourage,30000000.0,32363404.0,46438538.0
22,2015-05-29,San Andreas,110000000.0,155190832.0,456258539.0
8,2015-05-29,Aloha,37000000.0,21052030.0,25387091.0
18,2015-05-29,Survivor,20000000.0,0.0,1703281.0
25,2015-05-26,Mutant World,1500000.0,0.0,0.0
43,2015-05-22,Aloft,8000000.0,53086.0,237688.0
67,2015-05-22,Poltergeist,35000000.0,47425125.0,95713069.0
26,2015-05-22,Drunk Wedding,600000.0,3301.0,3301.0
26,2015-05-22,Tomorrowland,170000000.0,93436322.0,206627518.0
57,2015-05-19,Into the Grizzly Maze,10000000.0,0.0,0.0
83,2015-05-19,Family Motocross,10000.0,0.0,0.0
86,2015-05-15,Pound of Flesh,7500000.0,0.0,0.0
21,2015-05-15,Pitch Perfect 2,29000000.0,184296230.0,287625468.0
78,2015-05-15,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0
8,2015-05-15,Childless,1000000.0,1036.0,1036.0
91,2015-05-15,Area 51,5000000.0,7556.0,7556.0
29,2015-05-08,Skin Trade,9000000.0,1242.0,1242.0
44,2015-05-08,The D Train,3000000.0,669688.0,772366.0
84,2015-05-08,Hot Pursuit,35000000.0,34580201.0,45671512.0
57,2015-05-08,Maggie,4500000.0,187112.0,1027760.0
22,2015-05-08,La famille Blier,11000000.0,0.0,82438670.0
57,2015-05-05,Le bonheur d'Elza,900000.0,0.0,0.0
43,2015-05-05,Miss Julie,5500000.0,0.0,863895.0
62,2015-05-05,A Few Best Men,15000000.0,0.0,17224539.0
5,2015-05-01,Avengers: Age of Ultron,330600000.0,459005868.0,1403013963.0
72,2015-04-24,Little Boy,20000000.0,6485961.0,17769299.0
14,2015-04-24,The Age of Adaline,30000000.0,42629776.0,68984536.0
18,2015-04-24,Brotherly Love,1900000.0,478595.0,478595.0
27,2015-04-24,Yi ge ren de wu lin,25000000.0,129115.0,129115.0
11,2015-04-24,The Water Diviner,22500000.0,4200117.0,31054727.0
63,2015-04-24,The Face of an Angel,26000000.0,0.0,0.0
68,2015-04-21,The Front Man,20000.0,0.0,0.0
13,2015-04-21,The Marine 4,1950000.0,0.0,0.0
62,2015-04-21,Ten,25000.0,0.0,0.0
24,2015-04-17,Unfriended,1000000.0,32789645.0,64364198.0
65,2015-04-17,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107650646.0
6,2015-04-17,Child 44,50000000.0,1224330.0,8004221.0
71,2015-04-17,Antarctic Edge: 70 South,150000.0,7193.0,7193.0
75,2015-04-15,The Toxic Avenger Part II,2300000.0,0.0,0.0
90,2015-04-14,Roadside,500000.0,0.0,0.0
62,2015-04-14,Loin des hommes,7700000.0,5336.0,1080428.0
48,2015-04-10,Desert Dancer,4000000.0,155271.0,596335.0
79,2015-04-10,Ex Machina,13000000.0,25440971.0,38358392.0
5,2015-04-10,The Sisterhood of Night,1000000.0,6870.0,6870.0
67,2015-04-10,The Longest Ride,34000000.0,37446117.0,63802928.0
16,2015-04-07,Silent Running,1100000.0,0.0,0.0
70,2015-04-07,Lost River,2000000.0,45431.0,2009644.0
69,2015-04-03,Furious 7,190000000.0,353007020.0,1518722794.0
90,2015-04-01,Woman in Gold,11000000.0,33307793.0,58586407.0
31,2015-03-31,Viskningar och rop,400000.0,0.0,9071.0
47,2015-03-27,Home,130000000.0,177397510.0,385997896.0
54,2015-03-27,While We're Young,10000000.0,7582065.0,17503828.0
2,2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0
8,2015-03-25,Open Secret,100000.0,0.0,0.0
2,2015-03-24,Along the Roadside,250000.0,0.0,3234.0
6,2015-03-20,The Walking Deceased,2000000.0,0.0,0.0
70,2015-03-20,Do You Believe?,2300000.0,12985600.0,14304931.0
20,2015-03-20,The Gunman,40000000.0,10664749.0,18594227.0
25,2015-03-20,The Divergent Series: Insurgent,110000000.0,130179072.0,295075882.0
69,2015-03-20,Danny Collins,10000000.0,5637066.0,8465845.0
6,2015-03-17,Closure,100000.0,0.0,0.0
96,2015-03-17,The Lady from Shanghai,2000000.0,0.0,0.0
78,2015-03-17,Something Wicked,3000000.0,0.0,0.0
62,2015-03-17,Accidental Love,26000000.0,0.0,135436.0
7,2015-03-13,Walter,700000.0,0.0,0.0
4,2015-03-13,It Follows,2000000.0,14674077.0,23250755.0
38,2015-03-13,Hross i oss,10000000.0,11894.0,11894.0
74,2015-03-13,Run All Night,50000000.0,26461644.0,66961644.0
16,2015-03-13,Cinderella,95000000.0,201151353.0,534551353.0
62,2015-03-13,The Lovers,35000000.0,0.0,53899.0
34,2015-03-10,Red Sky,25000000.0,0.0,91116.0
89,2015-03-10,Subconscious,500000.0,0.0,0.0
25,2015-03-10,Treading Water,4700000.0,0.0,0.0
74,2015-03-10,Teeth and Blood,300000.0,0.0,0.0
50,2015-03-10,Jungle Shuffle,10000000.0,0.0,360898.0
31,2015-03-10,The Pet,1000000.0,0.0,0.0
15,2015-03-06,Chappie,49000000.0,31569268.0,105002056.0
12,2015-03-06,Road Hard,1500000.0,113169.0,113169.0
82,2015-03-06,The Second Best Exotic Marigold Hotel,10000000.0,33078266.0,90384306.0
38,2015-03-06,Unfinished Business,35000000.0,10219501.0,13214051.0
44,2015-03-03,Ask Me Anything,950000.0,0.0,0.0
51,2015-03-03,To Write Love On Her Arms,3400000.0,0.0,0.0
58,2015-02-27,Praia do Futuro,4000000.0,20620.0,760678.0
3,2015-02-27,Focus,65000000.0,53862963.0,168065700.0
56,2015-02-27,Butterfly Girl,180000.0,17503.0,17503.0
86,2015-02-27,The Lazarus Effect,5000000.0,25801570.0,38359310.0
54,2015-02-24,Green Street Hooligans: Underground,8000000.0,0.0,0.0
12,2015-02-24,Give Me Shelter,250000.0,0.0,0.0
31,2015-02-24,Irreplaceable,600000.0,0.0,0.0
85,2015-02-24,Outside Bet,7500000.0,0.0,13524.0
43,2015-02-20,The DUFF,8500000.0,34030343.0,43528634.0
87,2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0
14,2015-02-20,Hot Tub Time Machine 2,14000000.0,12314651.0,12826644.0
24,2015-02-13,Girlhouse,1500000.0,0.0,0.0
32,2015-02-13,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0
99,2015-02-13,Hits,1000000.0,15156.0,15156.0
84,2015-02-13,Fifty Shades of Grey,40000000.0,166167230.0,570998101.0
61,2015-02-13,The Last Five Years,2000000.0,147299.0,205298.0
92,2015-02-10,Love in the Time of Monsters,500000.0,0.0,0.0
30,2015-02-10,Fear Clinic,1000000.0,0.0,0.0
93,2015-02-06,Jupiter Ascending,179000000.0,47482519.0,181982519.0
77,2015-02-06,Enter the Dangerous Mind,3000000.0,0.0,0.0
78,2015-02-06,The SpongeBob Movie: Sponge Out of Water,74000000.0,162994032.0,311013181.0
27,2015-02-06,Seventh Son,95000000.0,17725785.0,108874967.0
10,2015-02-03,UnDivided,250000.0,0.0,0.0
97,2015-02-03,Bleeding Hearts,1200000.0,0.0,0.0
70,2015-01-30,Trudno byt bogom,7000000.0,31443.0,41038.0
48,2015-01-30,Above and Beyond,1300000.0,288751.0,288751.0
90,2015-01-30,Black or White,9000000.0,21571189.0,21971021.0
49,2015-01-30,"Guten Tag, Ramon",4000000.0,154356.0,4854356.0
12,2015-01-30,Wild Card,30000000.0,3200.0,4315789.0
92,2015-01-30,Project Almanac,12000000.0,22348241.0,32909437.0
2,2015-01-27,Born of War,5000000.0,0.0,0.0
97,2015-01-23,Song One,6000000.0,32251.0,437089.0
52,2015-01-23,Mortdecai,60000000.0,7696134.0,30396134.0
11,2015-01-23,Mommy,4900000.0,3498695.0,17536004.0
42,2015-01-23,R100,5500000.0,24956.0,24956.0
91,2015-01-23,The Boy Next Door,4000000.0,36006065.0,53401938.0
31,2015-01-20,Veronika Decides to Die,9000000.0,0.0,2243.0
58,2015-01-20,The Opposite Sex,3300000.0,0.0,50206.0
51,2015-01-16,Blackhat,70000000.0,8005980.0,19665004.0
9,2015-01-16,Paddington,55000000.0,76223578.0,258789097.0
80,2015-01-16,The Wedding Ringer,23000000.0,64460211.0,80171596.0
2,2015-01-16,Still Alice,5000000.0,18656400.0,41699612.0
4,2015-01-13,Capricorn One,5000000.0,0.0,0.0
66,2015-01-13,Da Sweet Blood of Jesus,1250000.0,0.0,0.0
84,2015-01-09,Black November,7500000.0,0.0,32572.0
3,2015-01-09,Let's Kill Ward's Wife,5000000.0,0.0,0.0
82,2015-01-09,Vessel,800000.0,0.0,0.0
22,2015-01-09,Taken 3,48000000.0,89256424.0,327656424.0
32,2015-01-09,Selma,20000000.0,52076908.0,66776576.0
17,2015-01-01,4/11,250000.0,0.0,0.0
